blockHash,blockNumber,confirmations,cumulativeGasUsed,from,gas,gasPrice,gasUsed,timeStamp,epoch,budget_Ether,budget_USD,Ether_to_USD,txn_Fee_Ether,txn_Fee_USD,token_price_Ether,token_price_USD,marketCap_Ether,marketCap_USD_Million
0x5c91a4c8c4fb8aabe2bc8502a10b4a236a92f030652bd83ce7f104c82b4a322b,5807765,3089031,212032,0x9a7f411a683d0a281a45994281c0cd387016e527,100000,50000000000,96955,2018-06-18 00:01:24,1529280084,11.0,5417.555,492.505,0.00484775,2.3875411137499998,1.9998015679432,984.9122712198657,22885519.164377347,11271.232616051664
0x3ea962247298723e65b8f21ac7f564154185a6bcae4d3aefc1fd3e57cc2ce276,5807770,3089026,630564,0x4a7a5c1f34c57b9d1e0993e83060b6736f6a42bd,111955,60000000000,111955,2018-06-18 00:03:53,1529280233,2.5,1231.2625,492.505,0.0067173,3.3083038365,1.9994047038296,984.716813659597,22880977.49313204,11268.995820254995
0x3ea962247298723e65b8f21ac7f564154185a6bcae4d3aefc1fd3e57cc2ce276,5807770,3089026,1602877,0x6a6826857d9070fbd337c66301e373a794afbedc,145432,30000000000,96955,2018-06-18 00:03:53,1529280233,2.0,985.01,492.505,0.00290865,1.43252466825,1.9994047038296,984.716813659597,22880977.49313204,11268.995820254995
0x3ea962247298723e65b8f21ac7f564154185a6bcae4d3aefc1fd3e57cc2ce276,5807770,3089026,1724603,0x59edbebff9abe817f4505e560b6b557c148b3996,167932,30000000000,96955,2018-06-18 00:03:53,1529280233,0.19998015679432,98.49122712198657,492.505,0.00290865,1.43252466825,1.9994047038296,984.716813659597,22880977.49313204,11268.995820254995
0x3ea962247298723e65b8f21ac7f564154185a6bcae4d3aefc1fd3e57cc2ce276,5807770,3089026,6324247,0xe50bebcf42223b259cb3609924b0799498b8c213,123151,1000000000,96955,2018-06-18 00:03:53,1529280233,1.8927059849999999,932.1671611424249,492.505,9.6955e-05,0.047750822275,1.9994047038296,984.716813659597,22880977.49313204,11268.995820254995
0x3ea962247298723e65b8f21ac7f564154185a6bcae4d3aefc1fd3e57cc2ce276,5807770,3089026,6504927,0xdf9f2e8e15d087e23e287c59e2a3da284280e665,123151,1000000000,96955,2018-06-18 00:03:53,1529280233,403.0,198479.51499999998,492.505,9.6955e-05,0.047750822275,1.9994047038296,984.716813659597,22880977.49313204,11268.995820254995
0x3ea962247298723e65b8f21ac7f564154185a6bcae4d3aefc1fd3e57cc2ce276,5807770,3089026,7255986,0xe15a2517984b18f6a4dd365183e546e84a5b06b1,123151,1000000000,96955,2018-06-18 00:03:53,1529280233,0.04,19.7002,492.505,9.6955e-05,0.047750822275,1.9994047038296,984.716813659597,22880977.49313204,11268.995820254995
0x799b2a3a3bd02b14af9da823d5d8ab13dd87d3fc4d2b60490076e2b2cc33da84,5807772,3089024,2690521,0x8406d491f1fb5fb1a65b51edf07e76b48a342ea8,123151,1000000000,96955,2018-06-18 00:04:04,1529280244,39.68,19542.5984,492.505,9.6955e-05,0.047750822275,1.9992062717728,984.6190848794629,22878706.657509387,11267.877422356662
0x799b2a3a3bd02b14af9da823d5d8ab13dd87d3fc4d2b60490076e2b2cc33da84,5807772,3089024,3069722,0x59cc2dcec3d98e57d5753c07ab82435e4a71d6d1,123151,1000000000,96955,2018-06-18 00:04:04,1529280244,0.080950024090053,39.86829161447155,492.505,9.6955e-05,0.047750822275,1.9992062717728,984.6190848794629,22878706.657509387,11267.877422356662
0x799b2a3a3bd02b14af9da823d5d8ab13dd87d3fc4d2b60490076e2b2cc33da84,5807772,3089024,3166677,0x3ca3419302d2284dbd618921bb1920ca56e99956,123151,1000000000,96955,2018-06-18 00:04:04,1529280244,0.15000000000000002,73.87575000000001,492.505,9.6955e-05,0.047750822275,1.9992062717728,984.6190848794629,22878706.657509387,11267.877422356662
0x4d1e028b6ac1cd1be53f51f7211bb9115286feb2ce3edfa82b74ea89391f0d62,5807778,3089018,6006491,0x11a7955e8150596775042bdfa34d850a2ca80073,250000,1000000000,96955,2018-06-18 00:05:59,1529280359,0.028045310793451354,13.812455792328759,492.505,9.6955e-05,0.047750822275,1.999007839716,984.5213560993286,22876435.821886733,11266.759024458326
0x80359bc978905c12db43f7e1c5eda458e6fc52f2012e82d1891a1ce6fc098b54,5807780,3089016,4600905,0x4a6c3bb5192a2a63ce6c4ca23ed5c0bbca7251a0,106651,1000000000,96955,2018-06-18 00:06:15,1529280375,1.999804,984.91346902,492.505,9.6955e-05,0.047750822275,1.9988094076592,984.4236273191943,22874164.98626408,11265.64062655999
0x3dc0b372b4a7294d921beb17b4a58a0ecc74ab997ee976f9afb1bda67e42bdaf,5807791,3089005,229081,0xe0d49f2cb863ac77b1515f409b95449a4f8456f9,100000,41000000000,96955,2018-06-18 00:07:51,1529280471,2.0,985.01,492.505,0.003975155,1.957783713275,1.9986109756024,984.32589853906,22871894.150641426,11264.522228661655
0x61627ef9c070a932e3dc96f79bee09384daad5f1acd25cdf9a8e6f1ecd964987,5807793,3089003,3865349,0x177f736af82084fe70a922da252cd2ee952fb55c,145432,1000000000,96955,2018-06-18 00:08:17,1529280497,0.2173,107.02133649999999,492.505,9.6955e-05,0.047750822275,1.9984125435456,984.2281697589257,22869623.315018773,11263.403830763322
0x61627ef9c070a932e3dc96f79bee09384daad5f1acd25cdf9a8e6f1ecd964987,5807793,3089003,4005724,0x4f41f94c9b59febbc2fc6c25ea84bcc956c9dd77,106651,1000000000,96955,2018-06-18 00:08:17,1529280497,0.112,55.160560000000004,492.505,9.6955e-05,0.047750822275,1.9984125435456,984.2281697589257,22869623.315018773,11263.403830763322
0x122cd38c0018f4315e6b56fd7ddfe71bf598e2e6cad691b6bee73ce8fd3fdebf,5807795,3089001,740843,0x35ddcb874c329e5b77e7f1d02c797c545cd97af9,145432,1000000000,96955,2018-06-18 00:08:45,1529280525,0.008,3.94004,492.505,9.6955e-05,0.047750822275,1.9984125435456,984.2281697589257,22869623.315018773,11263.403830763322
0x5c8a0ca1e6d96a6b2018decbf7f5750e69882791ecec42ee28622f0613a8b615,5807812,3088984,2107133,0xc5d4744cc2798e966d39f4c657ffc74f4acd8ad6,145432,1000000000,96955,2018-06-18 00:12:35,1529280755,0.0019982141114888,0.9841304409787913,492.505,9.6955e-05,0.047750822275,1.9976188153184,983.8372546383886,22860539.97252816,11258.93023916998
0xae5892487a9c3c16a7ad58addd96316b2aa6242198b5b5c8bf1e084123c88a0d,5807821,3088975,4968263,0xb6f238321ff417a144fc3c1957ce135ce36c502c,106651,1000000000,96955,2018-06-18 00:14:06,1529280846,7.35,3619.9117499999998,492.505,9.6955e-05,0.047750822275,1.9972219512048,983.64179707812,22855998.301282853,11256.693443373311
0xffda30b1049adeaf52cca0d0d31d6d19979e195f50df0d8a3d3d5b8184c5284c,5807822,3088974,133902,0xc62bf9cccdaf764c160456e899eb2a778b3bdbd7,100000,40000000000,96955,2018-06-18 00:14:22,1529280862,0.15,73.87575,492.505,0.0038782,1.910032891,1.9972219512048,983.64179707812,22855998.301282853,11256.693443373311
0x1ac2ebb4bc013fac5de38563d701662b4efa4ebef9a617af931921d3c9dfe8da,5807843,3088953,1197100,0x806877db861f2fc7a45f67b13f4c778493eb3fa2,96955,21000000000,96955,2018-06-18 00:18:48,1529281128,5.9979639449999995,2954.0272327322245,492.505,0.002036055,1.0027672677750001,1.9964282229776,983.2508819575829,22846914.958792243,11252.219851779973
0xc9128e6244a1e8134e856d888ed8e32a429976e396f83c7523f90825bbbfcb2e,5807845,3088951,261868,0x8dc932d8fa2aec234efd446f7c4f2a7e79fd7c42,96955,41000000000,96955,2018-06-18 00:19:12,1529281152,15.0,7387.575,492.505,0.003975155,1.957783713275,1.9962297909208,983.1531531774486,22844644.12316959,11251.10145388164
0x17c82d70d07eab5affd2e582dae991437e740483db39a3d74e1e1b4acce7bb6a,5807852,3088944,1419207,0x60292187b51b7e71837c99df6d02538dacf52823,210000,41000000000,96955,2018-06-18 00:21:50,1529281310,1.67,822.48335,492.505,0.003975155,1.957783713275,1.9958329268072,982.95769561718,22840102.45192428,11248.864658084967
0x17c82d70d07eab5affd2e582dae991437e740483db39a3d74e1e1b4acce7bb6a,5807852,3088944,1654281,0xfc3f29bcb54934f0983199f29fda879f90b6b330,100000,30000000000,96955,2018-06-18 00:21:50,1529281310,7.6,3743.038,492.505,0.00290865,1.43252466825,1.9958329268072,982.95769561718,22840102.45192428,11248.864658084967
0xfe67569ad3349409a8d748050927b3cc16cb337e4e805015d2c1085c13d65c15,5807863,3088933,4808429,0x06832118a02b833d153d7bb0529f8f564a8e9fe0,145432,1000000000,96955,2018-06-18 00:24:10,1529281450,1.9956344947504,982.8599668370457,492.505,9.6955e-05,0.047750822275,1.9952376306368,982.6645092767772,22833289.945056323,11245.509464389965
0xb2ccd7dea37114dd4bdb68765bc75ff87b049787f6d28a0552b7cd88441d626c,5807865,3088931,4055173,0xee87766610b101e3414446b84dfa10756091e76c,145432,1000000000,96955,2018-06-18 00:24:31,1529281471,5.019956344947504,2472.3535996683704,492.505,9.6955e-05,0.047750822275,1.9952376306368,982.6645092767772,22833289.945056323,11245.509464389965
0xe08de9f8db05d2844c981010533356e91db4fbe0961f55f2ce59691aec1d3308,5807868,3088928,4768564,0x64a639c1ad60d921fc03c80ff3cee0c064cd918b,106651,1000000000,96955,2018-06-18 00:25:24,1529281524,6.74,3319.4837,492.505,9.6955e-05,0.047750822275,1.99503919858,982.5667804966429,22831019.10943367,11244.39106649163
0xfffe3aefcc0ab293bac2b4550e8663974c8da766154a06fd84a24cf0c647d493,5807875,3088921,389927,0xeac501e75723fbc0d4e44cca3e1e5304cae6e3a5,96955,41000000000,96955,2018-06-18 00:26:58,1529281618,2.0,985.01,492.505,0.003975155,1.957783713275,1.9948407665232,982.4690517165086,22828748.273811016,11243.272668593294
0x704af7e41ed4eae9a11f65facf740ecf0c3ff4a9054fe7602f8e9e6da9f6c481,5807876,3088920,4601846,0x6237ee08b2835e95d9db0f4a847e938ddbb42a86,145432,1000000000,96955,2018-06-18 00:27:01,1529281621,0.215,105.888575,492.505,9.6955e-05,0.047750822275,1.9946423344664,982.3713229363743,22826477.438188363,11242.15427069496
0xee29e56449e3b340161187bead86780c3863bdb108a810dc92455fbc19b9d0b1,5807887,3088909,993277,0x6319639cdc87dc42b7244480fa82cbcd876c8912,150001,41000000000,96955,2018-06-18 00:30:44,1529281844,0.15,73.87575,492.505,0.003975155,1.957783713275,1.994047038296,982.0781365959715,22819664.931320403,11238.799076999954
0xee29e56449e3b340161187bead86780c3863bdb108a810dc92455fbc19b9d0b1,5807887,3088909,3281386,0xe506f3a99d486f6bab6e9cb5456fd37bbacb5c84,96955,11000000000,96955,2018-06-18 00:30:44,1529281844,1.99444,982.2716722,492.505,0.001066505,0.525259045025,1.994047038296,982.0781365959715,22819664.931320403,11238.799076999954
0x5b506e09c4d5c330481818f9b23c3ea4a67aaf7be82e9f293d6178dd63707780,5807910,3088886,5021824,0xf212cc09d3bcb7890cb78536964e9870785fe278,106651,1000000000,96955,2018-06-18 00:35:08,1529282108,0.05,24.62525,492.505,9.6955e-05,0.047750822275,1.993054878012,981.5894926953001,22808310.75320714,11233.20708750828
0x7f5b471afe7d4e40e147044584f91b862fbee4964ee1834deb1b8e1e0a5373b9,5807916,3088880,6302142,0xaad6c3e675c3785246b81cd11301e46af72ebc32,106000,1000000000,96955,2018-06-18 00:37:08,1529282228,0.55,270.87775,492.505,9.6955e-05,0.047750822275,1.9926580138984,981.3940351350315,22803769.08196183,11230.97029171161
0x280aa87665c484dcebf11721fb945cabaa75bba7becfed51195090bb8a02d37e,5807924,3088872,259690,0xf36c108349f93130aa3ae98622f61dfa64892d9f,96955,41000000000,96955,2018-06-18 00:38:54,1529282334,2.0,985.01,492.505,0.003975155,1.957783713275,1.9924595818416,981.2963063548972,22801498.246339176,11229.851893813277
0x53927ed0641a44760de02932f24ac7e475da89c3b175c58e945d61cfb474f6aa,5807951,3088845,269200,0xeb54b304a2e6643cff4ad62994a9c03c3af89c2e,96955,34000000000,96955,2018-06-18 00:44:19,1529282659,0.02,9.8501,492.505,0.00329647,1.62352795735,1.9912689895008,980.7099336740915,22787873.23260326,11223.141506423268
0x6ca0677ea7ebab47f29b363d08e398c4e4ff08381b4690e438ab632fe3d45505,5807967,3088829,1341899,0x20ecabc96cfaa1e9ce41aa1feac2c1304f2516a0,106651,1000000000,96955,2018-06-18 00:50:31,1529283031,0.010199999999999999,5.023550999999999,492.505,9.6955e-05,0.047750822275,1.99007839716,980.1235609932858,22774248.21886734,11216.43111903326
0x6ca0677ea7ebab47f29b363d08e398c4e4ff08381b4690e438ab632fe3d45505,5807967,3088829,7328316,0x8dea4746ac642bff1855dc289bf0701b241f16c3,145432,1000000000,96955,2018-06-18 00:50:31,1529283031,0.03,14.77515,492.505,9.6955e-05,0.047750822275,1.99007839716,980.1235609932858,22774248.21886734,11216.43111903326
0x97fbf23e5b68ddafb7cadf096b071d27ad65e7b4fb1809d3e87b82b5a26d2234,5808008,3088788,788682,0x1c186976e46e3e8818b80a3f4dc6e217e3ae0811,96955,41000000000,96955,2018-06-18 00:57:36,1529283456,0.11,54.17555,492.505,0.003975155,1.957783713275,1.9886893727624,979.4394595323458,22758352.369508766,11208.602333744915
0x97fbf23e5b68ddafb7cadf096b071d27ad65e7b4fb1809d3e87b82b5a26d2234,5808008,3088788,6652405,0x7f39997208197d5be65cb5e4341bd85d4dcac0d3,145432,2000000000,96955,2018-06-18 00:57:36,1529283456,0.02988827299539441,14.720123891596723,492.505,0.00019391,0.09550164455,1.9886893727624,979.4394595323458,22758352.369508766,11208.602333744915
0xcf57e5984624b210fc9e13bc3cc2151be6f8dfefa2d957d7835d5f88de0bd876,5808015,3088781,1047672,0x408aed329a328ccdfc8d02c9a631df603bce86f8,106651,1000000000,96955,2018-06-18 00:58:30,1529283510,4.99,2457.5999500000003,492.505,9.6955e-05,0.047750822275,1.9884909407056,979.3417307522114,22756081.533886112,11207.48393584658
0xe12370f82e3ae4269cd15f82d052c3e568405419d8928f0d313f8f8bf0792624,5808116,3088680,6653579,0x3896468688c595b26fb3d48c5a25b936816819ac,106651,2000000000,96955,2018-06-18 01:19:48,1529284788,0.008851260357440863,4.339817209555043,490.305,0.00019391,0.09507504255,1.9843238675128,972.9239138608634,22708393.985810395,11134.039113212766
0xe893872b74d9e92eb31ee5c78bbccf9b7e5d41928314706fc9462e827c3b9b2d,5808117,3088679,159955,0xd551234ae421e3bcba99a0da6d736074f22192ff,96955,51000000000,96955,2018-06-18 01:20:03,1529284803,1.37115377,672.2835491998501,490.305,0.004944705,2.424413585025,1.984125435456,972.8266216312542,22706123.150187742,11132.925711152802
0x8ad5b393891f83552b8039537f4cbae3778f61cd26c6aa47f4f82d835d634c8c,5808146,3088650,1106687,0x2e5f2a6b73152a02da918f3b175f6b000f2de254,96955,41000000000,96955,2018-06-18 01:27:30,1529285250,0.16,78.4488,490.305,0.003975155,1.9490383722750002,1.9827364110584,972.1455760239888,22690227.30082917,11125.131896733046
0x8ddda8d9f4054722bd1411a77bab42933a4dcd1e3ff466dffcf81ada0f2529e3,5808156,3088640,117955,0xc150b1ea5ef9ad57d2ea4ba017a6746f6b207bb3,96955,14000000000,96955,2018-06-18 01:29:24,1529285364,0.2,98.061,490.305,0.00135737,0.66552529785,1.9823395469448,971.9509915647701,22685685.62958386,11122.905092613115
0xd2127dc4d736e260a04e69ffadc32bda463b3bf9b562a73a3fbd2b15bc8b0a92,5808236,3088560,6207353,0x071faeaaa9ea7e0d56ab973df59fe9282755038f,250000,1000000000,96955,2018-06-18 01:49:49,1529286589,0.1526966223507136,74.86791742166663,490.305,9.6955e-05,0.047537521275,1.9783709058088,970.0051469725837,22640268.917130798,11100.637051413816
0xd21507d3afe118f32894cce3e6cf5a44ea8ac629b755b2ad7a7aa312710e27c3,5808256,3088540,234274,0xcb726f13479963934e91b6f34b6e87ec69c21bb9,96955,41000000000,96955,2018-06-18 01:53:46,1529286826,10.0,4903.05,490.305,0.003975155,1.9490383722750002,1.9775771775816,969.6159780541464,22631185.574640185,11096.183443173955
0xa9dbe50eca2421a528e125764bb29c0c33b157f59b2d40d57abfdc3f1c51663f,5808270,3088526,3814703,0xafaa2346b92a9a0eac4ca5baf40df71c48b0b8bd,106651,1000000000,96955,2018-06-18 01:56:57,1529287017,3.453,1693.0231649999998,490.305,9.6955e-05,0.047537521275,1.9769818814112,969.3241013653184,22624373.067772225,11092.84323699406
0x16246411cea3fe842aa320ed9a3218fce44558a5137f97f49fc88f6e03803a86,5808284,3088512,4207068,0x47b676e1338ec204610a93df9a52a1d1d5c8cfd1,145432,1000000000,96955,2018-06-18 01:59:44,1529287184,0.348,170.62614,490.305,9.6955e-05,0.047537521275,1.9763865852408,969.0322246764905,22617560.560904264,11089.503030814165
0x5832010cb5ae37e1b9cc5c0fb785e62af19f1c23afc844981000ce3d4becb532,5808353,3088443,298367,0xe1bd6e2ec8a0e4929a46cf7a7dfec9fb95c3f750,200000,60000000000,96955,2018-06-18 02:14:52,1529288092,1.0,492.77,492.77,0.0058173,2.866590921,1.9734101043888,972.4372971396689,22583498.026564464,11128.47032255017
0x58711118f2a80eece60fc7fc48c99ee08b636f885740d2b9e5a408a03e0cc24d,5808357,3088439,4022266,0x75f99a0b7ccb8d8a8ca73019e9bd7f8ee5cdb59c,250000,1000000000,96955,2018-06-18 02:15:18,1529288118,3.2,1576.864,492.77,9.6955e-05,0.04777651534999999,1.973211672332,972.3395157750396,22581227.19094181,11127.351322880397
0x89109956e86080fecc5ab4cc699d272e0c41a85f3626192a12a7d7e503a31325,5808388,3088408,277690,0x79f0eac6b73a10d51e023e4ec18a917acdf40b27,96955,41000000000,96955,2018-06-18 02:22:32,1529288552,3.219977615,1586.70836934355,492.77,0.003975155,1.95883712935,1.9718226479344,971.6550462226343,22565331.34158324,11119.518325191973
0xe5ef7ff8fb81a0e17d1fd9245d826125f7774f96774c8f0a8ebe67ccca78201c,5808528,3088268,7330522,0x5d75e528489e4542306c99157a3b4871eb88135d,116346,15350000000,96955,2018-06-18 02:55:42,1529290542,0.2,98.554,492.77,0.00148825925,0.7333695106225,1.96527439006,968.4282611898661,22490393.766035683,11082.591336089403
0x7ed03d6bbf224cd5f27aba6b3861cc9294fd32cb9ca475706cc2ec51c72ed049,5808656,3088140,117955,0x2e8740302edd7a8de9f7175dbc0120f3eb15ecea,250000,50000000000,96955,2018-06-18 03:28:13,1529292493,1.96,968.4262,494.095,0.00484775,2.39524903625,1.9587261321856,967.796788282244,22415456.190488126,11075.364826439232
0x400f435c6de6d487b059790738caaff50093262691175595b614ecc1efd21e37,5808825,3087971,738131,0xf386b15ed2c4db4e6e1e9b2e6892485d4b46bcd3,145432,1000000000,96955,2018-06-18 04:10:04,1529295004,0.489,240.86917499999998,492.575,9.6955e-05,0.047757609124999996,1.9503919858,960.714332405435,22320081.094336692,10994.313945042897
0x05d79e931e3a7e0313503c62acde2bbd6b5173f8a6e900ee1b675906ac4ad4ea,5809359,3087437,7262569,0xeb4d9b2806bfb96cde882f856bf7d679bbbbd299,145432,1000000000,96955,2018-06-18 06:19:55,1529302795,0.153635883384,75.84389019134544,493.65999999999997,9.6955e-05,0.04786280529999999,1.9247942504728,950.1939296884024,22027143.299014423,10873.919560991459
0x13aade33d4755dcbe736c45afaf129f8fb45cba35dab504fd522a5c977bf67ce,5809404,3087392,7904202,0x000b9aff896edf3e9a7652a09470157541a8c3d7,116346,2000000000,96955,2018-06-18 06:33:02,1529303582,0.1,49.366,493.65999999999997,0.00019391,0.09572561059999998,1.9220162016776,948.8225181201639,21995351.600297276,10858.225271002751
0x403224c6bd54306c9f647f2397357f01bab71cdeecf77968cb752a00a4e9451a,5809406,3087390,4328049,0x06f6787e7cf59ed11861e6b5693fdb58cbf9f3c3,96955,11000000000,96955,2018-06-18 06:34:14,1529303654,0.1,49.366,493.65999999999997,0.001066505,0.5264908583,1.9218177696208,948.7245601510041,21993080.764674626,10857.104250289276
0x1f5648c9866d10969357eacfaa0661627add785237d98a9b31e18b52f0b495eb,5809415,3087381,5526955,0xd66e416235fa9cbcf98ccf967d03c2f641c36b38,145432,2000000000,96955,2018-06-18 06:36:08,1529303768,0.1177,58.103781999999995,493.65999999999997,0.00019391,0.09572561059999998,1.9214209055072,948.5286442126843,21988539.09342932,10854.862208862318
0xea4af3751f15a077d550664ef73d49dbed444e9dd7f05f5f5bfe485bd50ef657,5809437,3087359,4690702,0x4ac95f18819c17c4b69fa07086e46ff2d098a9cc,145432,2000000000,96955,2018-06-18 06:41:25,1529304085,0.019208256093368,9.482347703052046,493.65999999999997,0.00019391,0.09572561059999998,1.9204287452232,948.0388543668848,21977184.915316053,10849.257105294922
0x3d8a069726b83a4f6ae75142ae0c4f12a82b46c2da9e8dac087b337c4db681dd,5809496,3087300,4623238,0xc8bf4d93baf2dbe6de36a52eac98b60749cff91d,106651,1500000000,96955,2018-06-18 06:55:10,1529304910,1.9,937.954,493.65999999999997,0.0001454325,0.07179420795,1.917650696428,946.6674427986464,21945393.216598906,10833.562815306215
0x444bcc347e0206f91fbbb194a0c8a6ce7c10af452a6ad0428f9f50bb71091b62,5809514,3087282,6124115,0xbb22791743ed0a18cc5fa5392bff8615ad117507,145432,2000000000,96955,2018-06-18 06:58:37,1529305117,1.9178491284848,946.7654007678063,493.65999999999997,0.00019391,0.09572561059999998,1.9170554002576,946.3735688911667,21938580.709730946,10830.199753165778
0xbcb8ab225c0fd694055d2395af38c3e27da483fe3fe52b8b7178a19b68763e47,5809516,3087280,7430843,0x20ee88ab433d543a70e2e4a7a015a8cd1747f8c2,145432,1200000000,96955,2018-06-18 06:59:38,1529305178,1.0,493.65999999999997,493.65999999999997,0.000116346,0.05743536636,1.9168569682008,946.2756109220069,21936309.874108296,10829.0787324523
0x537341f1fb7f65f3e51b776861d13faaa98acf7e58453f53b42e19aba5e0ddd3,5809636,3087160,990747,0xfd9063a4f8a189106dd4d68cd9fd60924228491a,96955,21000000000,96955,2018-06-18 07:27:30,1529306850,2.0,987.63,493.815,0.002036055,1.005434499825,1.9113008706104,943.8290394204747,21872726.476674,10801.080425078771
0xe79658cf54bfccce2f674150e6a8cfa37274f9205cf3c896979dc684b8c78f09,5809755,3087041,7879997,0xa2c3bd1feb4bb751df5acf4d448b5c92cc4979e1,145432,2000000000,96955,2018-06-18 07:56:58,1529308618,12.4,6123.3060000000005,493.815,0.00019391,0.09575566665,1.9055463409632,940.9873663627426,21806872.24361706,10768.56061698176
0x44ab25cbd5d78b37b29889949fcea10f1b3c2d98f39051bacfae7f9cfc7f8dd7,5809760,3087036,846147,0x7147c68e1a101d8d2fab9c274d5f3145f0fe0f6d,145432,4000000000,96955,2018-06-18 07:58:14,1529308694,0.7,345.6705,493.815,0.00038782,0.1915113333,1.9051494768496,940.7913889104852,21802330.572371755,10766.317871595758
0x2954ed5300283b28b38aa9c9de611eede77c449ef5f8dfff888426a37ebc4cd1,5809772,3087024,1234017,0x7b5f9e3cdece15e277dd3296d13ad46e039579fc,96955,21000000000,96955,2018-06-18 08:00:51,1529308851,4.0,1986.24,496.56,0.002036055,1.0110234708,1.904752612736,945.8239573801882,21797788.901126444,10823.910056743347
0x6139d02eb718fba325ca40307045f0cb1da7e67e3e573f5390c2f8eece2ce6cc,5809789,3087007,7105677,0x38dc6a2f1a287aa8a72c1521f1ec886a64733a36,145432,2100000000,96955,2018-06-18 08:06:50,1529309210,0.1,49.656000000000006,496.56,0.0002036055,0.10110234708,1.9035620203952,945.2327568474404,21784163.887390528,10817.14441992264
0x1069ea63f7dd50f3ece5c23da4606b29c879332348021850a76714f7520dca4b,5809835,3086961,222955,0x0dd8b3b2ea3441064e581e70d70199526e417532,200000,60000000000,96955,2018-06-18 08:17:59,1529309879,0.5700000000000001,283.03920000000005,496.56,0.0058173,2.8886384880000002,1.9013792677704,944.1488892040699,21759184.69554134,10804.740752418009
0xaf62b09cd9609ae716f14f6a510053de974ae232441275f2584abf81789d9f1b,5809946,3086850,3178375,0x0a37482be22d4601b999f27e9c643946d1d17595,96955,21000000000,96955,2018-06-18 08:47:26,1529311646,0.1,49.656000000000006,496.56,0.002036055,1.0110234708,1.8954263060664,941.1928865403316,21691059.626861744,10770.912568314468
0x8213df64cefc01b6d9fc5a15172ac269f9bdffa87d263821bc285a10b2b6be98,5809947,3086849,7831680,0x2fa862bcf57f28b58dd72c6ac2e7c1a9d0a6ed4b,116346,2000000000,96955,2018-06-18 08:47:30,1529311650,0.358103748,177.81999710688,496.56,0.00019391,0.09628794959999999,1.8954263060664,941.1928865403316,21691059.626861744,10770.912568314468
0xa0ccdeea39bd7f6a705aa2c70d484bc9c195a9b40a1af3d80a88eabf1c601edc,5809974,3086822,809527,0x532b8f72da34ded0ed832fd6ad99532d61fe96af,96955,25000000000,96955,2018-06-18 08:55:06,1529312106,1.0,496.56,496.56,0.002423875,1.2035993699999998,1.893838849612,940.4046191633347,21672892.94188052,10761.891719220192
0x07f7cf6b0d4043df79838e74d5c70bc1567d73c8e85730e043f3282eb78e08d9,5810054,3086742,1149413,0x287d195cfff844dab41c28944a68639118b9cbe4,100000,40000000000,96955,2018-06-18 09:18:41,1529313521,6.0,2982.33,497.055,0.0038782,1.927678701,1.8892749123056,939.07354153606,21620663.722559497,10746.659006616812
0x172b88842f0606e87eacb1a8fd9e8f4febb1fc71aedafcf586817095c4c5365c,5810070,3086726,96955,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,96955,51000000000,96955,2018-06-18 09:23:25,1529313805,2.0,994.11,497.055,0.004944705,2.4577903437749997,1.8882827520216,938.5803833060963,21609309.544446226,10741.01535561472
0xdc2009e286ecc319e06425a58a3fc35b163e6a57480d1fd1c31e5395b1cc6fbc,5810071,3086725,5280001,0x69a13488343f15f3cfec5619622ac13093a9a337,250000,4000000000,96955,2018-06-18 09:24:07,1529313847,0.17903842285254476,88.99194327097163,497.055,0.00038782,0.1927678701,1.8880843199648,938.4817516601037,21607038.708823577,10739.886625414303
0xee2b4b5d8f5e5184c5a0ab5cc392c4a036680e8943a088278043f66a04d20fb3,5810137,3086659,6417412,0x4b11f86a69ed65e8e2266d936c55dc66f43da055,116346,2000000000,96955,2018-06-18 09:41:31,1529314891,0.001,0.497055,497.055,0.00019391,0.09638393505,1.8847109749992,936.8050136782273,21568434.50323847,10720.698212007199
0x15988b5a9dcc88a3e1162bfd33fddc61aea4088eaced8684ac67acc045ee7acb,5810212,3086584,3399724,0x5d1efad2d16fa43c397e5d9bb177ddb863d4cbb5,145432,4000000000,96955,2018-06-18 09:58:28,1529315908,1.0,497.055,497.055,0.00038782,0.1927678701,1.8813376300336,935.128275696351,21529830.297653366,10701.509798600095
0x15988b5a9dcc88a3e1162bfd33fddc61aea4088eaced8684ac67acc045ee7acb,5810212,3086584,7443948,0x4009b193807d238dae05aa01fccd22739cdb2852,145432,3000000000,96955,2018-06-18 09:58:28,1529315908,0.0018825282223744,0.9357200655723074,497.055,0.000290865,0.144575902575,1.8813376300336,935.128275696351,21529830.297653366,10701.509798600095
0x57cfb32850431d16c1f0426f230e95c9437d1d2df6954e144c4e0246e8e8ac1b,5810289,3086507,7946810,0x34aec875b4bc2045395d1c6ed958f8a23cd37e4f,106651,2000000100,96955,2018-06-18 10:15:31,1529316931,0.005,2.4748,494.96000000000004,0.0001939100096955,0.09597769839888469,1.877964285068,929.5172025372574,21491226.092068262,10637.297266530108
