blockHash,blockNumber,confirmations,cumulativeGasUsed,from,gas,gasPrice,gasUsed,timeStamp,epoch,budget_Ether,budget_USD,Ether_to_USD,txn_Fee_Ether,txn_Fee_USD
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,3078638,0xb992d4138e2ba1812643c404b1afffa65abb173d,130000,100000000010,67517,2017-06-24 13:01:13,1498309273,2.03,648.4022999999999,319.40999999999997,0.00675170000067517,2.156560497215656
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,3146155,0x00ac94fdcb7f8d77fa8d3262cb1e2a9af9cecc96,130000,100000000010,67517,2017-06-24 13:01:13,1498309273,7.0,2235.87,319.40999999999997,0.00675170000067517,2.156560497215656
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,3213672,0x00cdcf1fa2d2cc421925c83fdbce88e414559b8d,400000,100000000010,67517,2017-06-24 13:01:13,1498309273,2.7,862.4069999999999,319.40999999999997,0.00675170000067517,2.156560497215656
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,3281189,0x00f7da045018f1cdb8a70e4ac8791caa4bb8a9c6,130000,100000000010,67517,2017-06-24 13:01:13,1498309273,0.65,207.61649999999997,319.40999999999997,0.00675170000067517,2.156560497215656
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,3348706,0x0087febe2174d43c36c466e36e6e27d73b04b944,200000,100000000010,67517,2017-06-24 13:01:13,1498309273,5.0,1597.0499999999997,319.40999999999997,0.00675170000067517,2.156560497215656
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,3468539,0xabcfa0f3c88703aa5ec4539e10501e46d931798b,200000,100000000010,67517,2017-06-24 13:01:13,1498309273,50.0,15970.499999999998,319.40999999999997,0.00675170000067517,2.156560497215656
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,3536056,0x003e8c9d0e1552fcb59bf157744ea13f58d814ad,450000,100000000010,67517,2017-06-24 13:01:13,1498309273,28.9935111099955,9260.817383643662,319.40999999999997,0.00675170000067517,2.156560497215656
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,3603573,0xe101f6674a42f74ba773cc2e2b6b5e471c86bf53,220000,100000000000,67517,2017-06-24 13:01:13,1498309273,4.0,1277.6399999999999,319.40999999999997,0.0067517,2.156560497
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,3671090,0x8fb6c8cb7e130bc0636d2c8523766d987d2df5d1,200000,100000000000,67517,2017-06-24 13:01:13,1498309273,3.5,1117.935,319.40999999999997,0.0067517,2.156560497
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,3738607,0x1c8af25991c1c77820d9bc6a808debbe0302855e,130000,100000000000,67517,2017-06-24 13:01:13,1498309273,2.0,638.8199999999999,319.40999999999997,0.0067517,2.156560497
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,3807101,0xed3079a541682ec5be5e4eb2bc9b5f8ed9198a8f,95000,100000000000,68494,2017-06-24 13:01:13,1498309273,3.6,1149.876,319.40999999999997,0.0068494,2.187766854
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,3875595,0x39d3b1e89a955e49a0f377c22c74aff1551f337d,95000,100000000000,68494,2017-06-24 13:01:13,1498309273,2.07,661.1786999999999,319.40999999999997,0.0068494,2.187766854
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,3944089,0x84ccbe03594d3ed6ccc9a97b512eddb98a08c48f,95000,100000000000,68494,2017-06-24 13:01:13,1498309273,10.0,3194.0999999999995,319.40999999999997,0.0068494,2.187766854
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,4012583,0x3c64fa6051a3a20ae315929eb75a1538e3d5e9e5,95000,100000000000,68494,2017-06-24 13:01:13,1498309273,4.0,1277.6399999999999,319.40999999999997,0.0068494,2.187766854
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,4081077,0xb838c2f55df24545a76950ff0893bb08f071970d,95000,100000000000,68494,2017-06-24 13:01:13,1498309273,4.0,1277.6399999999999,319.40999999999997,0.0068494,2.187766854
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,4148594,0x004268a3ab83720b656fb2b5cadef931a30cf357,130000,100000000000,67517,2017-06-24 13:01:13,1498309273,2.0,638.8199999999999,319.40999999999997,0.0067517,2.156560497
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,4217088,0xb4a92b61e89e9da91c7de54ab700e75d363236b8,95000,100000000000,68494,2017-06-24 13:01:13,1498309273,2.0,638.8199999999999,319.40999999999997,0.0068494,2.187766854
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,4285582,0xa1e89d8f7e864d73fb3cb39a1b54327e4ea9a59c,95000,100000000000,68494,2017-06-24 13:01:13,1498309273,3.0,958.2299999999999,319.40999999999997,0.0068494,2.187766854
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,4353099,0x00ffc712ad091a69c4358191181fc20e077fe4df,130000,100000000000,67517,2017-06-24 13:01:13,1498309273,25.0,7985.249999999999,319.40999999999997,0.0067517,2.156560497
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,4421593,0xc84bb367c7efdfa0490412a91a1e4ac7a613510d,95000,100000000000,68494,2017-06-24 13:01:13,1498309273,40.0,12776.399999999998,319.40999999999997,0.0068494,2.187766854
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,4490087,0x6dc111c94435ddcb253db866e718a89f4cd016da,95000,100000000000,68494,2017-06-24 13:01:13,1498309273,4.0,1277.6399999999999,319.40999999999997,0.0068494,2.187766854
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,4557604,0x62d1cef025d6d7c59655d90b3a7b3ece5719597e,200000,100000000000,67517,2017-06-24 13:01:13,1498309273,2.0,638.8199999999999,319.40999999999997,0.0067517,2.156560497
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,4625121,0x00be1b73bdde5d31c75b3eab9d310f931c928888,130000,100000000000,67517,2017-06-24 13:01:13,1498309273,60.0,19164.6,319.40999999999997,0.0067517,2.156560497
0xcf98259a340ba07c90e3db1e6efc8ebc3df559c812ee890df7211e121485332a,3922955,4973829,4692638,0x248ab9491499d5eaff5c1d62a868609feecd1827,81020,99999997952,67517,2017-06-24 13:01:13,1498309273,10.0,3194.0999999999995,319.40999999999997,0.006751699861725184,2.156560452833641
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,68494,0x4b8b8cb60c4d70eccfc19bf00641649696c08d9d,95000,6000000000000,68494,2017-06-24 13:01:45,1498309305,200.0,63881.99999999999,319.40999999999997,0.410964,131.26601123999998
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,136988,0xe19895039e6682de06bc4a5c0a6d94f2aeeef402,95000,5000000000000,68494,2017-06-24 13:01:45,1498309305,46.0,14692.859999999999,319.40999999999997,0.34247,109.38834269999998
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,311931,0xd0078281d7f62a68765b422ea8b24266d71ae4ed,95000,1000000000000,68494,2017-06-24 13:01:45,1498309305,140.0,44717.399999999994,319.40999999999997,0.068494,21.87766854
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,379448,0x32b7e6e2038dd345b5c4433f32d2b2d079279c17,67518,541000000000,67517,2017-06-24 13:01:45,1498309305,239.43648848200002,76478.40878603562,319.40999999999997,0.036526697,11.666992288769999
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,446965,0x8f8c8f58da2aff066b24804d5f6b9a4db3e3e310,121000,541000000000,67517,2017-06-24 13:01:45,1498309305,50.0,15970.499999999998,319.40999999999997,0.036526697,11.666992288769999
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,514482,0x245689a5ce74b085a49708cc249cfe49cad2fbbb,167518,541000000000,67517,2017-06-24 13:01:45,1498309305,28.0,8943.48,319.40999999999997,0.036526697,11.666992288769999
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,582976,0x8d60b70c188bc3dcac68cda765f069cd19ed2cba,95000,500000000000,68494,2017-06-24 13:01:45,1498309305,100.0,31940.999999999996,319.40999999999997,0.034247,10.93883427
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,651470,0x5ae39db49af9e2dec759ad1647fdadefb7184399,95000,500000000000,68494,2017-06-24 13:01:45,1498309305,6.0,1916.4599999999998,319.40999999999997,0.034247,10.93883427
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,719964,0xaf308156c2a172747592111dd4c01fd1c739d9ab,95000,500000000000,68494,2017-06-24 13:01:45,1498309305,6.71,2143.2410999999997,319.40999999999997,0.034247,10.93883427
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,788458,0x59856ae7650f896117d604d6f9d980cabd476cf4,95000,500000000000,68494,2017-06-24 13:01:45,1498309305,26.0,8304.66,319.40999999999997,0.034247,10.93883427
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,855975,0xfb4cff6bb42bcbdf0a225f3751b9d0a436c94fa2,130000,200000000000,67517,2017-06-24 13:01:45,1498309305,2.381,760.5152099999999,319.40999999999997,0.0135034,4.313120994
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,923492,0x196ad290a2cb0a0ff2aee2ce7008fd33dd4b1925,130000,197000000000,67517,2017-06-24 13:01:45,1498309305,100.0,31940.999999999996,319.40999999999997,0.013300849,4.24842417909
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,991009,0x91b7478d7ce146c9eb653bdc02a3095f6815925c,200000,150000000000,67517,2017-06-24 13:01:45,1498309305,4.0,1277.6399999999999,319.40999999999997,0.01012755,3.2348407455
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,1058526,0x9f86dc9dfdc111bf47afb7ff0e6a0084b2826d25,167518,141000000000,67517,2017-06-24 13:01:45,1498309305,3.1,990.1709999999999,319.40999999999997,0.009519897,3.0407503007699996
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,1147043,0x3195a2df4fa7b1ae584d28386d42e943d26c518e,121000,101000000000,67517,2017-06-24 13:01:45,1498309305,25.0,7985.249999999999,319.40999999999997,0.006819217,2.17812610197
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,1214560,0x55b32bc41a6df42a7e9f7f49e03d6089e080b064,150000,100000000000,67517,2017-06-24 13:01:45,1498309305,10.308486,3292.6335132599997,319.40999999999997,0.0067517,2.156560497
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,1282077,0x94e90127252e6f1fbecc17ecee8182c1bed3f9fb,130000,100000000000,67517,2017-06-24 13:01:45,1498309305,5.0,1597.0499999999997,319.40999999999997,0.0067517,2.156560497
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,1350571,0x0420a5073ab27ff76dd701c29eaa5fd2bbadb69a,95000,100000000000,68494,2017-06-24 13:01:45,1498309305,8.41,2686.2380999999996,319.40999999999997,0.0068494,2.187766854
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,1419065,0x8bbfb2c8ed8cd19d9b18343e2cc10ac5aa8828ad,95000,100000000000,68494,2017-06-24 13:01:45,1498309305,10.0,3194.0999999999995,319.40999999999997,0.0068494,2.187766854
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,1487559,0xf0adf951e842cdcde4aabbd7d0bcd55321ae574f,95000,100000000000,68494,2017-06-24 13:01:45,1498309305,22.0,7027.0199999999995,319.40999999999997,0.0068494,2.187766854
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,1555076,0xe14d06f75623a7c48c9b708c188a8411aa91f35f,2000000,100000000000,67517,2017-06-24 13:01:45,1498309305,15.0,4791.15,319.40999999999997,0.0067517,2.156560497
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,1623570,0x57f148f98a95f6d353913497e63d62d862ff98f9,95000,100000000000,68494,2017-06-24 13:01:45,1498309305,4.8,1533.168,319.40999999999997,0.0068494,2.187766854
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,1692064,0xcc1ad978bff65a294c7fd3891617d37f22a3f2b4,95000,100000000000,68494,2017-06-24 13:01:45,1498309305,8.0,2555.2799999999997,319.40999999999997,0.0068494,2.187766854
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,1759581,0x001a66c0e6750f9f7bb465ebe4369dd6ff2ef21e,450000,100000000000,67517,2017-06-24 13:01:45,1498309305,40.0,12776.399999999998,319.40999999999997,0.0067517,2.156560497
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,1828075,0xd3dd60323483604812bb60781a5a43a2cc5c84db,95000,100000000000,68494,2017-06-24 13:01:45,1498309305,4.0,1277.6399999999999,319.40999999999997,0.0068494,2.187766854
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,1896569,0x4a09ed4bc3bc3e6046749ac2700861d1fd0f0544,95000,100000000000,68494,2017-06-24 13:01:45,1498309305,2.0,638.8199999999999,319.40999999999997,0.0068494,2.187766854
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,1965063,0xd34aefabb455bd4f2880686a66b5cf3b9cf208f9,95000,100000000000,68494,2017-06-24 13:01:45,1498309305,10.0,3194.0999999999995,319.40999999999997,0.0068494,2.187766854
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,2032580,0x994909c064b5b785e32178d87d58a8c76882b095,2000000,100000000000,67517,2017-06-24 13:01:45,1498309305,9.0,2874.6899999999996,319.40999999999997,0.0067517,2.156560497
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,2100097,0x7ed424d52bf6feb481a3fe5dd708578410bc139a,200000,100000000000,67517,2017-06-24 13:01:45,1498309305,2.0,638.8199999999999,319.40999999999997,0.0067517,2.156560497
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,2202162,0xdc8940e022ea213ba7af84c0dfdafe9850a2c1a7,95000,100000000000,68494,2017-06-24 13:01:45,1498309305,7.4,2363.634,319.40999999999997,0.0068494,2.187766854
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,2269679,0xdd8baec3c7a67424fd8ab41de9db436cb4dad7e3,81020,100000000000,67517,2017-06-24 13:01:45,1498309305,1.09,348.1569,319.40999999999997,0.0067517,2.156560497
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,2405237,0x846fe155673f9fd3131be9b757d1ed9bd3d4853d,1300000,100000000000,67517,2017-06-24 13:01:45,1498309305,25.2,8049.131999999999,319.40999999999997,0.0067517,2.156560497
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,2472754,0x3793ed54615739297155f08a560ba86d8ecafe78,200000,100000000000,67517,2017-06-24 13:01:45,1498309305,30.0,9582.3,319.40999999999997,0.0067517,2.156560497
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,2541248,0x6664f4765f8c88dc85a0ed96f1d76702a8df81f4,95000,100000000000,68494,2017-06-24 13:01:45,1498309305,3.0,958.2299999999999,319.40999999999997,0.0068494,2.187766854
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,2609742,0xdcec1ae32a159195fce9d4d011c8cb9ee709ebe5,95000,100000000000,68494,2017-06-24 13:01:45,1498309305,40.0,12776.399999999998,319.40999999999997,0.0068494,2.187766854
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,2677259,0xfdd02bbaa2f09f1e29aa524abb88e02349b950bd,130000,100000000000,67517,2017-06-24 13:01:45,1498309305,2.5,798.5249999999999,319.40999999999997,0.0067517,2.156560497
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,2745753,0x6dea4ea1c5fc6ad3d7e9933665799936a9fdd89c,95000,100000000000,68494,2017-06-24 13:01:45,1498309305,1.811111,578.4869645099999,319.40999999999997,0.0068494,2.187766854
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,2867841,0x438f5e47595eb8ac0e6c4e70ba56048b4ed40c64,350000,100000000000,67517,2017-06-24 13:01:45,1498309305,1.05,335.3805,319.40999999999997,0.0067517,2.156560497
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,2935358,0x1caa011f4164b924bae69bfd81be1ecead17468a,400000,100000000000,67517,2017-06-24 13:01:45,1498309305,93.5,29864.834999999995,319.40999999999997,0.0067517,2.156560497
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,3037423,0x5bc4e86b98e636d09a356e01726b82dddd6b0f5b,95000,100000000000,68494,2017-06-24 13:01:45,1498309305,1.8,574.938,319.40999999999997,0.0068494,2.187766854
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,3104940,0xe93089c38d83c353d9740423dd39e77306d14554,200000,100000000000,67517,2017-06-24 13:01:45,1498309305,100.0,31940.999999999996,319.40999999999997,0.0067517,2.156560497
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,3207005,0x4eb7efb1aec932578555f221666f123149da5945,95000,100000000000,68494,2017-06-24 13:01:45,1498309305,10.0,3194.0999999999995,319.40999999999997,0.0068494,2.187766854
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,3275499,0xf8492eca50ddc5e6a4658509a2248a0065613d6c,95000,100000000000,68494,2017-06-24 13:01:45,1498309305,113.74100000000001,36330.01281,319.40999999999997,0.0068494,2.187766854
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,3343016,0xbf6925c00751008440a6739a02bf2b6cdaab5e3a,250000,100000000000,67517,2017-06-24 13:01:45,1498309305,25.3,8081.072999999999,319.40999999999997,0.0067517,2.156560497
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,3445980,0xd07cad045fb43e5c246c39604c8d1065caf73617,95000,100000000000,68494,2017-06-24 13:01:45,1498309305,2.1,670.761,319.40999999999997,0.0068494,2.187766854
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,3548045,0x9e2223412fd28cbb75e2b3b0c0f48559ebe92801,95000,100000000000,68494,2017-06-24 13:01:45,1498309305,1.0,319.40999999999997,319.40999999999997,0.0068494,2.187766854
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,3616539,0xec286f8be15c3acbcb9eda7a5c4393fd18f44bba,95000,100000000000,68494,2017-06-24 13:01:45,1498309305,8.100999999999999,2587.5404099999996,319.40999999999997,0.0068494,2.187766854
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,3684056,0x65a318d27fa935df30aec837cf94a70fa4a816b0,800000,99999997960,67517,2017-06-24 13:01:45,1498309305,63.0,20122.829999999998,319.40999999999997,0.00675169986226532,2.1565604530061657
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,3751573,0x5859f740200a8a6c77c5411d46e3fb8e53d5ad8e,81020,99999997952,67517,2017-06-24 13:01:45,1498309305,8.0,2555.2799999999997,319.40999999999997,0.006751699861725184,2.156560452833641
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,3894690,0x00b2ba4c03453412da59ed2d68311a3ab469f08e,130000,99900521410,67517,2017-06-24 13:01:45,1498309305,3.0820129322167,984.425750679336,319.40999999999997,0.00674498350403897,2.154415181025087
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,3962207,0x009f52455da07b5e054b92a6af6b9dfd40da85d2,100000,99502607010,67517,2017-06-24 13:01:45,1498309305,6.1167,1953.7351469999996,319.40999999999997,0.00671811751749417,2.1458339162628124
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,4029724,0x00f6426fd5215b0c9a2bfc66d49fa5909fab7701,130000,99502607010,67517,2017-06-24 13:01:45,1498309305,1.25,399.26249999999993,319.40999999999997,0.00671811751749417,2.1458339162628124
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,4097241,0x00038783c2dd7325329d38a247c39515c6d4d696,81020,99502607010,67517,2017-06-24 13:01:45,1498309305,3.2,1022.112,319.40999999999997,0.00671811751749417,2.1458339162628124
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,4164758,0x72ed4554322806d8fba96ebe8ad54db6fcb73343,250000,99000000000,67517,2017-06-24 13:01:45,1498309305,44.8,14309.567999999997,319.40999999999997,0.006684183,2.13499489203
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,4233252,0xcb1ab94d76842a8c63ba853fe87665454f4f49b1,95000,99000000000,68494,2017-06-24 13:01:45,1498309305,16.0,5110.5599999999995,319.40999999999997,0.006780906,2.1658891854599998
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,4300769,0x00ffbcc85227bd66ee7dafef6822d9c4095bf272,130000,95311252711,67517,2017-06-24 13:01:45,1498309305,88.08760953714757,28136.0633622603,319.40999999999997,0.006435129849288587,2.0554448251612674
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,4368286,0x009ecf4ffe5e3ab94e81938ef00db4501573e7dc,130000,93000000000,67517,2017-06-24 13:01:45,1498309305,6.13791,1960.5098330999997,319.40999999999997,0.006279081,2.00560126221
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,4435803,0x466835cd921ed08d578847bf750b63642e7b88a9,200000,91311252711,67517,2017-06-24 13:01:45,1498309305,10.0,3194.0999999999995,319.40999999999997,0.006165061849288587,1.9691824052812674
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,4503320,0x8f763658345486487d0572e8b6a96d35b83ad4ce,200003,90311252711,67517,2017-06-24 13:01:45,1498309305,2.0,638.8199999999999,319.40999999999997,0.006097544849288587,1.9476168003112675
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,4570837,0x007108709c1d7553af145cd38293bd4e834d6523,130000,90000000000,67517,2017-06-24 13:01:45,1498309305,4.006970446765892,1279.8664304014933,319.40999999999997,0.00607653,1.9409044473
0xc2d4bc9136e9be2d24e9a66e5318ca84eaffc2b9cf7c3a64f1e4c70f62b240a9,3922956,4973828,4639331,0xcdcbb60239cf000ddf28285eef464a4148bdc616,95000,90000000000,68494,2017-06-24 13:01:45,1498309305,1.02,325.79819999999995,319.40999999999997,0.00616446,1.9689901685999998
0x3c0f0cf42ac2840f53084e3ba550e4034b1f69fa371b8b14a7e8b2d32063cca5,3922957,4973827,67517,0x1a800b1387027503ae63275e8718c437aabb082b,121000,20000000000000,67517,2017-06-24 13:02:56,1498309376,300.0,95822.99999999999,319.40999999999997,1.35034,431.31209939999997
0x3c0f0cf42ac2840f53084e3ba550e4034b1f69fa371b8b14a7e8b2d32063cca5,3922957,4973827,136011,0x518a75355b54149bc9eef529a633db2a074bba70,95000,5000000000000,68494,2017-06-24 13:02:56,1498309376,19.5,6228.494999999999,319.40999999999997,0.34247,109.38834269999998
0x3c0f0cf42ac2840f53084e3ba550e4034b1f69fa371b8b14a7e8b2d32063cca5,3922957,4973827,203528,0x4059474623eceea2a50a969c21888929423072af,200000,5000000000000,67517,2017-06-24 13:02:56,1498309376,8.0,2555.2799999999997,319.40999999999997,0.337585,107.82802484999999
0x3c0f0cf42ac2840f53084e3ba550e4034b1f69fa371b8b14a7e8b2d32063cca5,3922957,4973827,271045,0x00d65a9b3c0ad01df004fe2081588b400bff71fb,200000,1999999999999,67517,2017-06-24 13:02:56,1498309376,60.0,19164.6,319.40999999999997,0.13503399999993249,43.13120993997843
0x3c0f0cf42ac2840f53084e3ba550e4034b1f69fa371b8b14a7e8b2d32063cca5,3922957,4973827,393033,0xe560c0966769f041adf63acd0bd57af6148d73d7,95000,1100000000000,68494,2017-06-24 13:02:56,1498309376,2.0,638.8199999999999,319.40999999999997,0.0753434,24.065435393999998
